"id","quantity","unit","status","created_at","updated_at","deleted_at","created_by","updated_by","deleted_by","name"
"1168","4","gm + 390 mg + 0 gm + 150 mg + 15.2 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4 gm + 390 mg + 0 gm + 150 mg + 15.2 gm/100 gm"
"1169","194","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"194 mg"
"1170","3","gm + .025 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 gm + .025 gm/100 gm"
"1171","1","gm + 1.8 gm + 400 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 gm + 1.8 gm + 400 mg"
"1172","950","mg + 1 mg + 8 mg + 2 mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"950 mg + 1 mg + 8 mg + 2 mg/gm"
"1173","150","mg/30 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 mg/30 ml"
"1174","3","gm/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 gm/10 ml"
"1175","9","gm/30 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"9 gm/30 ml"
"1176","900","mg/5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"900 mg/5 ml"
"1177","1.8","gm/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.8 gm/10 ml"
"1178","5.4","gm/30 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5.4 gm/30 ml"
"1179","8.5","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"8.5 gm/100 gm"
"1180","31.25","gm + 29.415 gm/500 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"31.25 gm + 29.415 gm/500 ml"
"1181","4","%","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4 %"
"1182","125","mg/1.25ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"125 mg/1.25ml"
"1183","5","mg + 850 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 mg + 850 mg"
"1184","12.5","mg + 850 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12.5 mg + 850 mg"
"1185","19","mg + 149 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"19 mg + 149 mg/ml"
"1186","120","mg + 40 mg + 100 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"120 mg + 40 mg + 100 mg/100 ml"
"1187","100","mg + 500 mg + 150 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 500 mg + 150 mg"
"1188","300","mg + 500 mg + 450 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"300 mg + 500 mg + 450 mg"
"1189","150","mg + 500 mg + 300 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 mg + 500 mg + 300 mg"
"1190","300","mg + 450 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"300 mg + 450 mg"
"1191","50","mg + 100 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg + 100 mg"
"1192","400","gm/KG","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"400 gm/KG"
"1193","50","mcg + 2.5 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mcg + 2.5 mg"
"1194","150","mcg + 30 mcg + 75 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 mcg + 30 mcg + 75 mg"
"1195","2","mg + 2 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 mg + 2 mg"
"1196","72","mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"72 mcg"
"1197","12.5","mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12.5 mcg"
"1198","3","mg + 14.2 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 mg + 14.2 mg"
"1199","740","mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"740 mg/100 gm"
"1200","290","mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"290 mcg"
"1201","1","gm + 12.6 gm + 14.5 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 gm + 12.6 gm + 14.5 gm/100 gm"
"1202","80","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"80 gm/100 ml"
"1203",".04","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".04 gm/100 gm"
"1204","250","mg + 25 mg + 50000 IU/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mg + 25 mg + 50000 IU/100 ml"
"1205","10","Lac IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 Lac IU"
"1206","875","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"875 mg"
"1207","10","mg + 320 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg + 320 mg"
"1208","5","mg + 320 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 mg + 320 mg"
"1209","12.5","mg + 300 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12.5 mg + 300 mg"
"1210","12.5","mg + 75 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12.5 mg + 75 mg"
"1211","2","mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 mcg"
"1212","2.6","mg + 32.5 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.6 mg + 32.5 mg/100 ml"
"1213","28","gm + 9 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"28 gm + 9 gm/100 ml"
"1214","157.5","mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"157.5 mg/ml"
"1215","1","Lac IU + 200 mg + 1.5 Lac IU/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 Lac IU + 200 mg + 1.5 Lac IU/ml"
"1216","50","mg + 300 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg + 300 mg/100 ml"
"1217","9.75","mg/1.3 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"9.75 mg/1.3 ml"
"1218","18","gm + 2 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"18 gm + 2 gm/100 ml"
"1219","80","mg + 20 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"80 mg + 20 mg/ml"
"1220","25","mg + 5 gm + 1 gm + 1.73 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 mg + 5 gm + 1 gm + 1.73 gm/100 ml"
"1221","12","gm + 3.5 gm + 10 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12 gm + 3.5 gm + 10 mg"
"1222","6.5","gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"6.5 gm"
"1223","6","gm + 15 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"6 gm + 15 gm/100 gm"
"1224","11.25","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"11.25 gm/100 gm"
"1225","50","ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 ml"
"1226","."," ","1","2025-01-16 19:32:52","2025-01-16 21:41:33","2025-01-16 21:41:33",NULL,NULL,NULL,". "
"1227","22","mg + 1.5 gm + 15 mg + 22 mg + 476 mg + 556 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"22 mg + 1.5 gm + 15 mg + 22 mg + 476 mg + 556 mg/100 ml"
"1228","1.87","%","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.87 %"
"1229","12","gm + 3.5 gm + 10 mg/160 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12 gm + 3.5 gm + 10 mg/160 ml"
"1230","4","gm + 12 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4 gm + 12 gm/100 gm"
"1231","187.5","mg + 250 mg + 106.5 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"187.5 mg + 250 mg + 106.5 mg"
"1232",".4","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".4 gm/100 gm"
"1233","500","mg/ vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mg/ vial"
"1234","5000","IU/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5000 IU/ml"
"1235","1500000","IU + 1500000 IU/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1500000 IU + 1500000 IU/vial"
"1236","2","Lac Unit + 6 Lac Unit/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 Lac Unit + 6 Lac Unit/vial"
"1237","287","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"287 mg"
"1238","150","gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 gm"
"1239","200","mg/20 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mg/20 ml"
"1240","48","mg + 30 mg + 75 mg + 390 mg + 640 mg + 170 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"48 mg + 30 mg + 75 mg + 390 mg + 640 mg + 170 mg/100 ml"
"1241","99.05","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"99.05 gm/100 ml"
"1242","8","mg/2 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"8 mg/2 ml"
"1243","1","mg + 11 mg + 600 mg + 2 mg + 80 mg + 110 mg + 30 mg + 5 mg + 10 mg + 110 mg + 40 mg + 10 mg + 20 mg + 8 mg + 1.2 Lac IU + 25 mg + 24000 IU + 10 IU + 20 mg + 60 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 mg + 11 mg + 600 mg + 2 mg + 80 mg + 110 mg + 30 mg + 5 mg + 10 mg + 110 mg + 40 mg + 10 mg + 20 mg + 8 mg + 1.2 Lac IU + 25 mg + 24000 IU + 10 IU + 20 mg + 60 mg"
"1244","3","mg + 3 mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 mg + 3 mg/gm"
"1245","2.5","gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.5 gm"
"1246","80","mcg + 5 mg + 200 mcg + 5 mg + 5 mcg + 30 mg + 25 mg + 450 mcg + 250 mcg + 250 mcg + 18 mg + 6 mg + 2 mg + 2 mg + 50 mg + 2.5 mg + 5000 IU + 1 mg + 1000 IU + 10 IU + 1.5 mg + 20 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"80 mcg + 5 mg + 200 mcg + 5 mg + 5 mcg + 30 mg + 25 mg + 450 mcg + 250 mcg + 250 mcg + 18 mg + 6 mg + 2 mg + 2 mg + 50 mg + 2.5 mg + 5000 IU + 1 mg + 1000 IU + 10 IU + 1.5 mg + 20 mg"
"1247","70","mg + 4 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"70 mg + 4 mg/ml"
"1248","250","mg/ vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mg/ vial"
"1249","500","mg + 1 Lac IU/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mg + 1 Lac IU/100 gm"
"1250","20","Lac Unit + 2.5 gm/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 Lac Unit + 2.5 gm/vial"
"1251","15","IU + 2 mg + 60 mg + 18 mg + 5000 IU + 400 mcg + 15 mcg + 150 mcg + 1 mg + 20 mg + 10 mg + 100 mcg + 1.5 mg + 5 mg + 2 mg/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"15 IU + 2 mg + 60 mg + 18 mg + 5000 IU + 400 mcg + 15 mcg + 150 mcg + 1 mg + 20 mg + 10 mg + 100 mcg + 1.5 mg + 5 mg + 2 mg/10 ml"
"1252","500","mg + 500 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mg + 500 mg/100 ml"
"1253","2075","mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2075 mg/100 ml"
"1254","250","mg + 2 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mg + 2 gm/100 gm"
"1255","872","mg + 750 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"872 mg + 750 mg"
"1256",".56","mg + .15 mg + .09 mg + 10 mg + 6 mg + .5 mg + .5 mg + .017 mg + .4 mg + .5 mg + .0009 mg + 30 mg + .005 mg + 5 mg + 4.1 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".56 mg + .15 mg + .09 mg + 10 mg + 6 mg + .5 mg + .5 mg + .017 mg + .4 mg + .5 mg + .0009 mg + 30 mg + .005 mg + 5 mg + 4.1 mg"
"1257","60","gm + 6.65 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"60 gm + 6.65 gm"
"1258","500","mcg + 1 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mcg + 1 mg"
"1259","2.5","gm/50 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.5 gm/50 ml"
"1260","400","mg + 2000 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"400 mg + 2000 mg/100 ml"
"1261","625","mcg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"625 mcg/gm"
"1262","250000","IU/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250000 IU/gm"
"1263","400","mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"400 mg/gm"
"1264","10","mg + 21 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg + 21 mg"
"1265","1500","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1500 mg"
"1266","231","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"231 mg"
"1267",".5","mg + 50 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".5 mg + 50 mg/ml"
"1268","15","mg + 1.5 gm/30 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"15 mg + 1.5 gm/30 ml"
"1269","1","gm/50 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 gm/50 ml"
"1270","500","mg + 400 IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mg + 400 IU"
"1271","500","mg + 105 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mg + 105 mg"
"1272","650","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"650 mg"
"1273","500","mcg/3 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mcg/3 gm"
"1274","200","IU + 2 mg + 400 mcg + 150 mcg + 30 mg + 18 mg + 65 mcg + 800 mcg + 1.4 mg + 2.6 mcg + 1.4 mg + 1.9 mg + 70 mg + 10 mg + 15 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 IU + 2 mg + 400 mcg + 150 mcg + 30 mg + 18 mg + 65 mcg + 800 mcg + 1.4 mg + 2.6 mcg + 1.4 mg + 1.9 mg + 70 mg + 10 mg + 15 mg"
"1275","112.5","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"112.5 mg"
"1276","1","mg + 100 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 mg + 100 mg"
"1277","4","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4 mg/vial"
"1278","37.5","mg + 12.5 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"37.5 mg + 12.5 mg"
"1279","75","mg + 25 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"75 mg + 25 mg"
"1280","1","Lac Unit","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 Lac Unit"
"1281","500","Lac IU + 75 Lac IU + 5000 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 Lac IU + 75 Lac IU + 5000 mg/100 ml"
"1282","200","mg + 1.5 gm/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mg + 1.5 gm/10 ml"
"1283","99.5","ml/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"99.5 ml/100 ml"
"1284","285.27","gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"285.27 gm"
"1285","99.77","gm + 1.56 gm + 101.14 gm + 20.64 gm + 2.06 gm + 4.13 gm + 4.13 gm + 143.38 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"99.77 gm + 1.56 gm + 101.14 gm + 20.64 gm + 2.06 gm + 4.13 gm + 4.13 gm + 143.38 gm"
"1286","5","gm + 180 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 gm + 180 mg/100 ml"
"1287","300","mcg + 5 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"300 mcg + 5 mg/ml"
"1288","4.8","mcg + 9 mcg/Puff","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4.8 mcg + 9 mcg/Puff"
"1289","900","mcg/Spray","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"900 mcg/Spray"
"1290","40","Lac Unit","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"40 Lac Unit"
"1291","12","mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12 mcg"
"1292","500","mcg/Metered Inhalation","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mcg/Metered Inhalation"
"1293","42","mg + 208 mg + 22 mg + 50 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"42 mg + 208 mg + 22 mg + 50 mg"
"1294","250","mg + 31.25 mg/5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mg + 31.25 mg/5 ml"
"1295","5","mg/Metered Inhalation","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 mg/Metered Inhalation"
"1296","2","mg/Metered Inhalation","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 mg/Metered Inhalation"
"1297","400","mcg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"400 mcg/ml"
"1298","750","mg/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"750 mg/10 ml"
"1299","95","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"95 mg"
"1300","1","mg/Metered Inhalation","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 mg/Metered Inhalation"
"1301","500","mg + 125 mg/5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mg + 125 mg/5 ml"
"1302","300","mg + 150 mg + 300 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"300 mg + 150 mg + 300 mg"
"1303","2.5","gm + 1 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.5 gm + 1 gm/100 gm"
"1304","300","mcg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"300 mcg/ml"
"1305","200","IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 IU"
"1306","400","IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"400 IU"
"1307",".5","mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".5 mg/100 gm"
"1308","3","gm + 8 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 gm + 8 gm/100 gm"
"1309","500","mg + 440 IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mg + 440 IU"
"1310","150","mg + 12.5 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 mg + 12.5 mg"
"1311","9","gm + 25 gm + 4 gm + 400 mg + 200 mg + 2 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"9 gm + 25 gm + 4 gm + 400 mg + 200 mg + 2 gm/100 ml"
"1312","20","mg + 20 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 mg + 20 gm/100 ml"
"1313","7","gm + 37.5 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"7 gm + 37.5 gm/100 ml"
"1314","140","mg + 35 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"140 mg + 35 mg/ml"
"1315","200","mg + 12 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mg + 12 gm/100 ml"
"1316","1670","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1670 mg"
"1317","18.2","mg + 72.6 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"18.2 mg + 72.6 mg"
"1318","2.5","gm + 3.5 gm + 1500000 IU + 1 gm + 2.5 gm + .5 gm + 2.5 mg + .3 gm + 2 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.5 gm + 3.5 gm + 1500000 IU + 1 gm + 2.5 gm + .5 gm + 2.5 mg + .3 gm + 2 gm/100 ml"
"1319",".1","gm + 5 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".1 gm + 5 gm/100 ml"
"1320","92","mg + 42 mg + 60 mg + 20 mg + 64 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"92 mg + 42 mg + 60 mg + 20 mg + 64 mg/100 ml"
"1321","50","mg + 5 mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg + 5 mg/100 gm"
"1322","2","gm + 100 mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 gm + 100 mg/100 gm"
"1323","15","gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"15 gm"
"1324","250","mcg + 500 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mcg + 500 mcg"
"1325","1","MIU/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 MIU/vial"
"1326","10","ml + 2 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 ml + 2 gm/100 ml"
"1327","250","mg + 81.16 gm + 15 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mg + 81.16 gm + 15 gm/100 gm"
"1328","10","gm + 150 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 gm + 150 gm"
"1329","200","gm/ Litres","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 gm/ Litres"
"1330","15","gm + 50 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"15 gm + 50 gm/100 ml"
"1331","666.67","mg + 333.33 mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"666.67 mg + 333.33 mg/gm"
"1332","50","gm + 10 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 gm + 10 gm/100 ml"
"1333","13.89","gm + 2.78 gm + 83.33 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"13.89 gm + 2.78 gm + 83.33 gm/100 gm"
"1334","60","%","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"60 %"
"1335","120","mg/3 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"120 mg/3 ml"
"1336","1","gm/2 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 gm/2 ml"
"1337","600","mg + 42.9 mg/5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"600 mg + 42.9 mg/5 ml"
"1338","150","mcg + 20 mcg + 75 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 mcg + 20 mcg + 75 mg"
"1339","3","mg + 20 mcg + 75 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 mg + 20 mcg + 75 mg"
"1340","3","mg + 30 mcg + 75 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 mg + 30 mcg + 75 mg"
"1341","50","mcg + 75 mg + 2.5 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mcg + 75 mg + 2.5 mg"
"1342","375","mcg + 75 mg + 750 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"375 mcg + 75 mg + 750 mg"
"1343","100","mg + 25 mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 25 mg/gm"
"1344","652","mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"652 mg/ml"
"1345","125","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"125 mg/vial"
"1346","10","mcg + 20 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mcg + 20 mg/ml"
"1347","68","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"68 mg"
"1348","80","%","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"80 %"
"1349","12","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12 gm/100 ml"
"1350","2","gm + 20 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 gm + 20 gm"
"1351","400","mg + 84.4 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"400 mg + 84.4 mg/ml"
"1352","647","mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"647 mg/ml"
"1353","100","mg/1 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg/1 ml"
