"id","name","slug","status","created_at","updated_at","deleted_at","created_by","updated_by","deleted_by"
"1179","Zolmitriptan","zolmitriptan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1180","Pentoxifylline","pentoxifylline","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1181","Tazarotene","tazarotene","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1182","Ropinirole","ropinirole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1183","Celiprolol Hydrochloride","celiprolol-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1184","Ezetimibe","ezetimibe","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1185","Hydrochlorothiazide + Irbesartan","hydrochlorothiazide-+-irbesartan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1186","Folic Acid + Vitamin C + Vitamin D3","folic-acid-+-vitamin-c-+-vitamin-d3","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1187","Sodium Dichloroisocyanurate","sodium-dichloroisocyanurate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1188","Butenafine","butenafine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1189","Naltrexone","naltrexone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1190","Niacinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1 + Zinc","niacinamide-+-pyridoxine-hydrochloride-+-riboflavin-+-vitamin-b1-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1191","Betamethasone + Lidocaine Hydrochloride + Phenylephrine Hydrochloride","betamethasone-+-lidocaine-hydrochloride-+-phenylephrine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1192","Roxatidine","roxatidine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1193","Levosalbutamol Sulphate","levosalbutamol-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1194","Methylphenidate Hydrochloride","methylphenidate-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1195","Cyclobenzaprine Hydrochloride","cyclobenzaprine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1196","Labetalol Hydrochloride","labetalol-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1197","Salicylic Acid","salicylic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1198","Ciclesonide","ciclesonide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1199","Piroxicam","piroxicam","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1200","L-Lysine HCl","l-lysine-hcl","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1201","Cyclopentolate Hydrochloride","cyclopentolate-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1202","Iopamidol","iopamidol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1203","Acetylcysteine","acetylcysteine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1204","Terbutaline Sulphate","terbutaline-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1205","Salmon Calcitonin","salmon-calcitonin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1206","Dexpanthanol + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1","dexpanthanol-+-nicotinamide-+-pyridoxine-hydrochloride-+-riboflavin-+-vitamin-b1","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1207","Ferrous Ascorbate","ferrous-ascorbate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1208","Cyanocobalamin","cyanocobalamin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1209","Adapalene + Benzoyl Peroxide","adapalene-+-benzoyl-peroxide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1210","Flupenthixol","flupenthixol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1211","Glycopyrronium + Indacaterol","glycopyrronium-+-indacaterol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1212","Ulipristal Acetate","ulipristal-acetate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1213","Voglibose","voglibose","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1214","Dienogest","dienogest","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1215","Bimatoprost","bimatoprost","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1216","Tedizolid Phosphate","tedizolid-phosphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1217","Efavirenz","efavirenz","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1218","Nelfinavir","nelfinavir","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1219","Lamivudine + Zidovudine","lamivudine-+-zidovudine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1220","Sotalol Hydrochloride","sotalol-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1221","Saquinavir","saquinavir","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1222","Niacin + Simvastatin","niacin-+-simvastatin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1223","Lamivudine + Nevirapine + Zidovudine","lamivudine-+-nevirapine-+-zidovudine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1224","Bupropion Hydrochloride","bupropion-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1225","Fructose","fructose","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1226","Calcium Chloride + Magnessium Chloride + Potassium Chloride + Sodium Acetate + Sodium Chloride + Sodium Citrate","calcium-chloride-+-magnessium-chloride-+-potassium-chloride-+-sodium-acetate-+-sodium-chloride-+-sodium-citrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1227","Calcium Chloride + Potassium Chloride + Sodium Chloride + Sodium Lactate","calcium-chloride-+-potassium-chloride-+-sodium-chloride-+-sodium-lactate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1228","Potassium Chloride + Sodium Acetate + Sodium Chloride","potassium-chloride-+-sodium-acetate-+-sodium-chloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1229","Glycerine","glycerine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1230","Mannitol","mannitol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1231","Magnesium Sulphate","magnesium-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1232","Norgestrel","norgestrel","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1233","Fluticasone Propionate + Formoterol Fumarate Dihydrate","fluticasone-propionate-+-formoterol-fumarate-dihydrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1234","Beclomethasone Dipropionate + Formoterol Fumarate Dihydrate","beclomethasone-dipropionate-+-formoterol-fumarate-dihydrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1235","Ispaghula Husk + Mebeverine Hydrochloride","ispaghula-husk-+-mebeverine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1236","Ethinylestradiol + Ferrous Fumarate + Norgestrel","ethinylestradiol-+-ferrous-fumarate-+-norgestrel","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1237","Glycopyrronium","glycopyrronium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1238","Delafloxacin","delafloxacin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1239","Lopinavir + Ritonavir","lopinavir-+-ritonavir","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1240","Azelastine + Fluticasone Propionate","azelastine-+-fluticasone-propionate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1241","Baloxavir Marboxil","baloxavir-marboxil","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1242","Baricitinib","baricitinib","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1243","Lasmiditan","lasmiditan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1244","Levamlodipine","levamlodipine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1245","Fluticasone Furoate + Vilanterol","fluticasone-furoate-+-vilanterol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1246","Loperamide Hydrochloride + Simethicone","loperamide-hydrochloride-+-simethicone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1247","Amoxicillin Capsule + Clarithromycin Tablet + Vonoprazan Tablet","amoxicillin-capsule-+-clarithromycin-tablet-+-vonoprazan-tablet","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1248","Budesonide + Salbutamol","budesonide-+-salbutamol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1249","Tapinarof","tapinarof","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1250","Vortioxetine","vortioxetine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1251","Faropenem","faropenem","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1252","Nebivolol + Valsartan","nebivolol-+-valsartan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1253","Cholecalciferol (As Vitamin D3 1.0 M Iu/G)","cholecalciferol-(as-vitamin-d3-1.0-m-iu/g)","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1254","Umeclidinium + Vilanterol","umeclidinium-+-vilanterol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1255","Imeglimin Hydrochloride","imeglimin-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1256","Liquid Paraffin + White Soft Paraffin","liquid-paraffin-+-white-soft-paraffin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1257","Clomipramine Hydrocloride","clomipramine-hydrocloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1258","Riboflavin + Vitamin B1","riboflavin-+-vitamin-b1","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1259","Calcium Carbonate + Cyanocobalamin + Diabasic Calcium Phosphate + Magnesium + Vitamin D3","calcium-carbonate-+-cyanocobalamin-+-diabasic-calcium-phosphate-+-magnesium-+-vitamin-d3","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1260","Eprinomectin","eprinomectin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1261","Betamethasone + Fusidic Acid","betamethasone-+-fusidic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1262","Eucalypytol + Menthol + Thymol","eucalypytol-+-menthol-+-thymol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1263","Cyanocobalamin + Iron Dextran","cyanocobalamin-+-iron-dextran","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1264","Acetylsalicylic Acid + Ascorbic Acid","acetylsalicylic-acid-+-ascorbic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1265","Closantel + Levamisole","closantel-+-levamisole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1266","Calcium Propionate + Cobalt Carbonate + DL-Methionine + Gentian + Pyridoxine Hydrochloride + Silicon Dioxide","calcium-propionate-+-cobalt-carbonate-+-dl-methionine-+-gentian-+-pyridoxine-hydrochloride-+-silicon-dioxide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1267","Tonophosphan + Vitamin B12","tonophosphan-+-vitamin-b12","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1268","Lincomycin + Spectinomycin","lincomycin-+-spectinomycin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1269","Benzalkonium Chloride","benzalkonium-chloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1270","Choline + Cobalt + Cyanocobalamin + Iron + Vitamin B1","choline-+-cobalt-+-cyanocobalamin-+-iron-+-vitamin-b1","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1271","Cyanocobalamin + Nicotinamide + Pantothenic acid + Pyridoxine Hydrochloride + Riboflavin + Vitamin A + Vitamin B1 + Vitamin D + Vitamin E","cyanocobalamin-+-nicotinamide-+-pantothenic-acid-+-pyridoxine-hydrochloride-+-riboflavin-+-vitamin-a-+-vitamin-b1-+-vitamin-d-+-vitamin-e","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1272","Benzalkonium Chloride + Glutaraldehyde","benzalkonium-chloride-+-glutaraldehyde","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1273","Levamisole + Oxyclozanide","levamisole-+-oxyclozanide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1274","Nandrolone","nandrolone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1275","Oxytocin","oxytocin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1276","Dydrogesterone","dydrogesterone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1277","Gentian Violet","gentian-violet","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1278","Rizatriptan","rizatriptan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1279","Ketamine","ketamine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1280","Fluphenazine Decanoate","fluphenazine-decanoate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1281","Atracurium Besylate","atracurium-besylate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1282","Levamisole + Niclosamide","levamisole-+-niclosamide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1283","Calcium Gluconate + Dextrose Anhydrous + Magnessium Chloride","calcium-gluconate-+-dextrose-anhydrous-+-magnessium-chloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1284","Cefquinome","cefquinome","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1285","Cobalt + Copper + Cyanocobalamin + Iron + Zinc","cobalt-+-copper-+-cyanocobalamin-+-iron-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1286","Iron (Iii) Hydroxide Dextran Complex","iron-(iii)-hydroxide-dextran-complex","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1287","Calcium Chloride + D-Pantothenol + DL-Methionine + Dextrose + L-Arginine Hcl + L-Cysteine Hcl + L-Histidine Hcl + L-Isolencine + L-Leucine + L-Lysine HCl + L-Phenylalamine + L-Threonine + L-Tryptophane + L-Valine + Magnesium Sulphate + Monosodium Glutamate + Nicotinamide + Potassium Chloride + Pyridoxine + Riboflavin + Sodium Acetate + Thiamine Hydrochloride","calcium-chloride-+-d-pantothenol-+-dl-methionine-+-dextrose-+-l-arginine-hcl-+-l-cysteine-hcl-+-l-histidine-hcl-+-l-isolencine-+-l-leucine-+-l-lysine-hcl-+-l-phenylalamine-+-l-threonine-+-l-tryptophane-+-l-valine-+-magnesium-sulphate-+-monosodium-glutamate-+-nicotinamide-+-potassium-chloride-+-pyridoxine-+-riboflavin-+-sodium-acetate-+-thiamine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1288","Iohexol","iohexol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1289","Warfarin Sodium","warfarin-sodium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1290","Camphor + Menthol + Oil Clove + Oil Eucalyptus + Oil Turpentine","camphor-+-menthol-+-oil-clove-+-oil-eucalyptus-+-oil-turpentine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1291","Omega-3 Acid Ethyl Esters","omega-3-acid-ethyl-esters","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1292","Vitamin A","vitamin-a","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1293","Procyclidine Hydrochloride","procyclidine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1294","Danazol","danazol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1295","Trifluoperazine","trifluoperazine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1296","Avanafil","avanafil","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1297","Atazanavir","atazanavir","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1298","Cobicistat + Darunavir","cobicistat-+-darunavir","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1299","Bempedoic Acid","bempedoic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1300","Bempedoic Acid + Ezetimibe","bempedoic-acid-+-ezetimibe","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1301","Alogliptin","alogliptin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1302","Filgotinib","filgotinib","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1303","Ascorbic Acid + Elemental Iron + Folic Acid + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1","ascorbic-acid-+-elemental-iron-+-folic-acid-+-nicotinamide-+-pyridoxine-hydrochloride-+-riboflavin-+-vitamin-b1","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1304","Dantrolene Sodium","dantrolene-sodium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1305","Pyrimethamine + Sulfadoxine","pyrimethamine-+-sulfadoxine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1306","Iron + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1 + Zinc","iron-+-nicotinamide-+-pyridoxine-hydrochloride-+-riboflavin-+-vitamin-b1-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1307","Isosorbide Dinitrate","isosorbide-dinitrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1308","Tulobuterol Hydrochloride","tulobuterol-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1309","Cod Liver Oil","cod-liver-oil","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1310","Levobunolol Hydrochloride","levobunolol-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1311","Torasemide","torasemide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1312","Nizatidine","nizatidine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1313","Diclofenac Potassium","diclofenac-potassium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1314","Potassium Guaiacol Sulphonate","potassium-guaiacol-sulphonate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1315","Terazosin","terazosin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1316","Beta Carotene + Copper + Manganese + Selenium + Vitamin C + Vitamin E + Vitamin K + Zinc","beta-carotene-+-copper-+-manganese-+-selenium-+-vitamin-c-+-vitamin-e-+-vitamin-k-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1317","Ticlopidine Hydrochloride","ticlopidine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1318","Ziprasidone","ziprasidone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1319","Non Pareil Seed","non-pareil-seed","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1320","Ascorbic Acid + Biotin + Boron + Calcium + Chromium + Copper + Cyanocobalamin + Folic Acid + Iodine + Lutein + Magnesium + Manganese + Molybdenum + Niacin + Nickel + Pantothenic acid + Phosphorous + Pottassium + Pyridoxine Hydrochloride + Riboflavin + Selenium + Silicon + Vanadium + Vitamin A + Vitamin B1 + Vitamin D + Vitamin E + Vitamin K + Zinc","ascorbic-acid-+-biotin-+-boron-+-calcium-+-chromium-+-copper-+-cyanocobalamin-+-folic-acid-+-iodine-+-lutein-+-magnesium-+-manganese-+-molybdenum-+-niacin-+-nickel-+-pantothenic-acid-+-phosphorous-+-pottassium-+-pyridoxine-hydrochloride-+-riboflavin-+-selenium-+-silicon-+-vanadium-+-vitamin-a-+-vitamin-b1-+-vitamin-d-+-vitamin-e-+-vitamin-k-+-zinc","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1321","Vitamin C + Vitamin E","vitamin-c-+-vitamin-e","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1322","Sodium Nitroprusside Dihydrate","sodium-nitroprusside-dihydrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1323","Niacin","niacin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1324","Dutasteride","dutasteride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1325","Hydrochlorothiazide + Ramipril","hydrochlorothiazide-+-ramipril","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1326","Zidovudine","zidovudine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1327","Deferiprone","deferiprone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1328","Hydrochlorothiazide + Valsartan","hydrochlorothiazide-+-valsartan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1329","Spiramycine","spiramycine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1330","Vancomycin","vancomycin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1331","Tolterodine Tartrate","tolterodine-tartrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1332","Granisetron","granisetron","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1333","Benzoyl Peroxide","benzoyl-peroxide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1334","Astaxanthin","astaxanthin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1335","Saxagliptin","saxagliptin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1336","Acyclovir + Hydrocortisone","acyclovir-+-hydrocortisone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1337","Calcipotriol","calcipotriol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1338","Betamethasone + Calcipotriol","betamethasone-+-calcipotriol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1339","Nimodipine","nimodipine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1340","Butoconazole Nitrate","butoconazole-nitrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1341","Clobetasol Propionate + Ofloxacin + Ornidazole + Terbinafine Hydrochloride","clobetasol-propionate-+-ofloxacin-+-ornidazole-+-terbinafine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1342","Eplerenone","eplerenone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1343","Glimepiride + Metformin Hydrochloride","glimepiride-+-metformin-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1344","Isotretinoin","isotretinoin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1345","Fondaparinux Sodium","fondaparinux-sodium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1346","Progesterone","progesterone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1347","Estriol","estriol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1348","Conjugated Oestrogens","conjugated-oestrogens","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1349","Cyproterone Acetate + Ethinylestradiol","cyproterone-acetate-+-ethinylestradiol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1350","Hydroxyprogesterone Caproate","hydroxyprogesterone-caproate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1351","Follicle Stimulating Hormone (Urofollitrophin)","follicle-stimulating-hormone-(urofollitrophin)","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1352","Insulin Aspart Protamine & Mixture","insulin-aspart-protamine-&-mixture","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1353","Methyl Prednisolone Sodium Succinate","methyl-prednisolone-sodium-succinate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1354","Cefoperazone","cefoperazone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1355","Cefazolin","cefazolin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1356","Ceritinib","ceritinib","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1357","Mitomycin","mitomycin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1358","Nilotinib","nilotinib","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1359","Rucaparib","rucaparib","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1360","Lorlatinib","lorlatinib","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1361","Cefotetan","cefotetan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
